site,title_ko,title_en,year,rating,date,review
RT,오징어 게임 시즌 2,Squid Game Season 2,2024,positive,Dec 27,What makes a second death game new and fresh is the unfortunate truth that it is impossible to get a group this big to agree on strategy. There are always enough greedy know-it-alls who think they can win.
RT,오징어 게임 시즌 2,Squid Game Season 2,2024,positive,Dec 27,"Squid Game 2 gives us a satisfying roster of new games and twists, populated by a fresh cast of well-conceived contenders. However, the format loses some of its impact."
RT,오징어 게임 시즌 2,Squid Game Season 2,2024,positive,Dec 27,it is still a quite effective and bloody entertainment that looks like someone who starts eating sunflower seeds and can't stop until the whole bag is finished. (Full review in Spanish)
RT,오징어 게임 시즌 2,Squid Game Season 2,2024,positive,Dec 27,"...Season 2 survives by knowing there’s less to discover. It leans on our anticipation and occasionally plays off of it, deploying a twist here and a turn there, but more often capably caters to our expectations."
RT,오징어 게임 시즌 2,Squid Game Season 2,2024,positive,Dec 27,"""Squid Game 2"" does what it needs to: advancing the story in a plausible way while laying the groundwork for what promises to be a crazy finale in 2025."
RT,오징어 게임 시즌 2,Squid Game Season 2,2024,positive,Dec 27,"The series displays a meaner, more critical streak toward the cash-poor participants... It emphasizes how, as much as the capitalistic system may push people to do rash things for money, the players themselves work to uphold such values."
RT,오징어 게임 시즌 2,Squid Game Season 2,2024,positive,Dec 27,It’s a blood-soaked thrill ride that’s gripping from start to finish.
RT,오징어 게임 시즌 2,Squid Game Season 2,2024,negative,Dec 27,"…As the long-awaited second of three planned seasons premieres, it’s clear that the Squid Game-industrial complex has undermined Squid Game the work of political art, in ways both tangential to Hwang’s storytelling and intrinsic to it."
RT,오징어 게임 시즌 2,Squid Game Season 2,2024,positive,Dec 27,Phenomenal - second seasons are difficult but this Squid Game is even better than the first. The show is now thinking globally with fantastic commentary that’s extremely relevant and insightful. The new games and characters are also excellent.
RT,오징어 게임 시즌 2,Squid Game Season 2,2024,positive,Dec 27,"""Squid Game"" season two brings the cultural phenomenon back to Earth and executes the nigh-impossible, continuing what could have been a complete story in a way that's just as cutting as its predecessor."
RT,오징어 게임 시즌 2,Squid Game Season 2,2024,negative,Dec 27,"There are moments that shine through, but they stay at that: moments. Squid Game has finally returned and immediately earns itself a time-out."
RT,오징어 게임 시즌 2,Squid Game Season 2,2024,negative,Dec 27,"Season 2 doesn't serve Hwang's stated anticapitalist message, either; by the end it gets so wrapped up in details that it loses its political plot."
RT,오징어 게임 시즌 2,Squid Game Season 2,2024,negative,Dec 27,"The second season of Squid Game is a thorough letdown... It’s lacking in the fun and whimsy that kept the first season from wallowing in its backdrop of misery, and entirely lacking in new details or insights on the nature of the Game."
RT,오징어 게임 시즌 2,Squid Game Season 2,2024,negative,Dec 27,"But if the series is just a vehicle for more of the same high-design carnage, are we, collectively, just a bargain-basement version of the V.I.P.s?"
RT,오징어 게임 시즌 2,Squid Game Season 2,2024,positive,Dec 27,"Season 2’s biggest flaw is ultimately that it’s an incomplete story, all set-up for the third and final season. And you’ll be craving that conclusion, while continuing to wonder at the forces which keep you watching."
RT,오징어 게임 시즌 2,Squid Game Season 2,2024,positive,Dec 27,"The second season doesn’t explore a lot of new territory thematically but, instead, cleverly expands the Squid Game universe while offering up a thriller that plays out like an even more brutal remix of the original."
RT,오징어 게임 시즌 2,Squid Game Season 2,2024,positive,Dec 27,"Grander and more audacious than its predecessor, Squid Game season 2 surpasses every hope and expectation viewers could have had for the series."
RT,오징어 게임 시즌 2,Squid Game Season 2,2024,positive,Dec 27,"As entertaining as this new group of players is, it’s disappointing that season 2 has them spending more time in the dorms arguing about whether to continue the games than playing the games themselves."
RT,오징어 게임 시즌 2,Squid Game Season 2,2024,positive,Dec 27,"While not as groundbreaking as its first outing, Squid Game season 2 is a satisfying and entertaining episodic experience."
RT,오징어 게임 시즌 2,Squid Game Season 2,2024,negative,Dec 27,"Squid Game can't shake the desire to reiterate the same exhausting lessons about greed and human nature, and that does more to weigh down the narrative than lift it up."
RT,오징어 게임 시즌 2,Squid Game Season 2,2024,positive,Dec 26,"Squid Game Season 2 continues to be an arresting watch, complete with fantastic performances and some humour that surprisingly works!"
RT,오징어 게임 시즌 2,Squid Game Season 2,2024,positive,Dec 26,"Netflix's surprise hit of 2021, returns with more violent, brutal and complicated competition. But not exactly better. [Full Review in Spanish]"
RT,오징어 게임 시즌 2,Squid Game Season 2,2024,positive,Dec 26,"Season two elevates the stakes... The formula is similar, but the new additions to this cast make it feel distinct. This batch of episodes is somehow even more epic than the first."
RT,오징어 게임 시즌 2,Squid Game Season 2,2024,positive,Dec 26,"In its sophomore season, Squid Game continues to strike the right balance of humor and heartbreak, delivering emotionally rich backstories and relationships, along with dark satire and ultraviolet action."
RT,오징어 게임 시즌 2,Squid Game Season 2,2024,positive,Dec 26,"Squid Game season 2 introduces new dynamics with engrossing new set pieces, and proves that three years was worth the wait for another round."
RT,오징어 게임 시즌 2,Squid Game Season 2,2024,positive,Dec 26,The show is as thematically rich as it ever was (perhaps even more so) while providing some novel visual panache.
RT,오징어 게임 시즌 2,Squid Game Season 2,2024,positive,Dec 26,"While this latest run of Squid Game would have been better served if it was cut down and combined with the upcoming third and final season, the series is still full of incisive commentary, well-founded rage, and fleeting moments of camaraderie."
RT,오징어 게임 시즌 2,Squid Game Season 2,2024,positive,Dec 26,This batch of seven episodes is almost all set up and no payoff—Season 2 is a means to an end that we have yet to see.
RT,오징어 게임 시즌 2,Squid Game Season 2,2024,negative,Dec 26,"Too often, though, it forgets what makes it tick—and, just as frustratingly, fails to resolve its many storylines by the conclusion of its too-short seven-episode run."
RT,오징어 게임 시즌 2,Squid Game Season 2,2024,positive,Dec 26,"Season 2 goes all-in on its bet, taking a high-risk, high-reward strategy to map a return to the titular games. This is a deliberately disjointed tale, meant to ramp up an itch for the next season. The gamble is not yet over."
RT,오징어 게임 시즌 2,Squid Game Season 2,2024,positive,Dec 26,"Good, but not great. Just when things get REALLY good, it ends on a cliffhanger. The 'real world' plotline sometimes felt forgotten, even though it's intriguing. Miles behind season 1, unfortunately. Still, can't wait for more."
RT,오징어 게임 시즌 2,Squid Game Season 2,2024,positive,Dec 26,Brace yourself for many shocking surprises and long stretches of white-knuckle tension during this year’s premier K-drama event. The only problem? The painful wait for the simultaneously shot Squid Game season 3.
RT,오징어 게임 시즌 2,Squid Game Season 2,2024,positive,Dec 26,"Meaner and equally more intimate than the first, Squid Game Season 2 pushes the series’ impact further."
RT,오징어 게임 시즌 3,Squid Game Season 3,2025,negative,Nov 5,Less an argument against capitalism and more an argument against specific terrible rich people being allowed to put on overly elaborate bumfights.
RT,오징어 게임 시즌 3,Squid Game Season 3,2025,negative,Oct 9,"Heavy-handed messaging and the laborious nihilism weighs down this final series. Once again, you’re reminded that Squid Game was originally envisaged as a one-off."
RT,오징어 게임 시즌 3,Squid Game Season 3,2025,positive,Sep 11,"With season 3, Hwang probes his darkest depths yet. Souls are crushed as one despicable scenario after another unfolds, bleaker and meaner than the last, each trampling over the dying embers of morality and decency."
RT,오징어 게임 시즌 3,Squid Game Season 3,2025,positive,Aug 30,"Squid Games Season 3 doesn’t aim to entertain — it dares to disturb. It asks uncomfortable questions about agency, complicity, and spectacle, even as it nudges you to press 'Next Episode.' What began as satire now ends as an..."
RT,오징어 게임 시즌 3,Squid Game Season 3,2025,positive,Aug 11,"Is it the ending you want? Well, that’s surely very subjective. Also, what would be the ideal ending in the brutal and merciless world we’ve come to know as Squid Game?!"
